-14.806967984934087, 177.31275731012136
-14.499058380414313, 177.31435352372696
-14.191148775894538, 177.31594973733255
-13.883239171374765, 177.31754595093815
-13.57532956685499, 177.31914216454373
-13.267419962335216, 177.32073837814934
-12.959510357815443, 177.32233459175495
-12.651600753295668, 177.32393080536053
-12.343691148775894, 177.32552701896614
-12.03578154425612, 177.32712323257172
-11.727871939736346, 177.32871944617733
-11.419962335216573, 177.3303156597829
-11.112052730696798, 177.33191187338852
-10.804143126177024, 177.33350808699413
-10.496233521657249, 177.3351043005997
-10.188323917137474, 177.33670051420532
-9.880414312617702, 177.3382967278109
-9.572504708097927, 177.3398929414165
-9.264595103578152, 177.3414891550221
-8.95668549905838, 177.3430853686277
-8.648775894538606, 177.3446815822333
-8.34086629001883, 177.3462777958389
-8.032956685499059, 177.3478740094445
-7.725047080979284, 177.2082053189547
-7.417137476459509, 177.2098015325603
-7.1092278719397335, 177.1407652941182
-6.801318267419962, 177.04818490499355
-6.493408662900187, 176.88497206382118
-6.185499058380412, 176.72175922264884
-5.87758945386064, 176.46436977874623
-5.569679849340865, 176.13634788279592
-5.26177024482109, 175.71414938411536
-4.953860640301318, 175.17423013202196
-4.645951035781543, 174.44595767446808
-4.338041431261768, 173.59996446350135
-4.030131826741993, 172.51852974570897
-3.7222222222222214, 171.27228597313868
-3.4143126177024463, 169.6728799403299
-3.132062146892654, 168.07804971985718
-2.9011299435028235, 166.60302863226457
-2.6958568738229722, 165.0854950556429
-2.4905838041431245, 163.4620128009497
-2.2853107344632733, 161.69726564216108
-2.1056967984934083, 160.00301791761973
-1.951741996233519, 158.54407868210353
-1.7977871939736332, 156.89678624112682
-1.6438323917137438, 155.202405498785
-1.489877589453858, 153.50802475644315
-1.3359227871939723, 151.71946741137106
-1.181967984934083, 149.78964516220358
-1.0280131826741972, 147.81273461167098
-0.8740583804143114, 145.78873575977323
-0.720103578154422, 143.81182520924062
-0.5661487758945363, 141.6465614532475
-0.4378531073446297, 139.88141524105748
-0.3095574387947231, 138.02209242613725
-0.1556026365348373, 135.85682867014413
-0.0016478342749515207, 133.691564914151
0.1523069679849378, 131.47921285679274
0.3062617702448236, 129.21977249806935
0.4602165725047094, 127.00742044071113
0.6141713747645987, 124.74798008198773
0.7681261770244845, 122.58271632599461
0.9220809792843703, 120.46454087136661
1.0503766478342769, 118.77002711122431
1.1786723163841835, 116.98133674835175
1.3326271186440692, 115.00442619781914
1.4865819209039586, 113.02751564728655
1.6405367231638444, 111.19187000084932
1.7944915254237301, 109.3562243544121
1.9484463276836195, 107.56766700933998
2.1024011299435053, 105.96746286972842
2.256355932203391, 104.36725873011683
2.4359698681732596, 102.74364345762316
2.641242937853111, 100.97889629883457
2.8465160075329585, 99.35541404414136
3.077448210922789, 97.6190528839723
3.3596986817325813, 95.89708424981373
3.6676082862523565, 94.25058991563982
3.9755178907721316, 92.95725784170436
4.283427495291907, 91.92291142527714
4.591337099811678, 91.07691821431041
4.899246704331453, 90.44282235948677
5.2071563088512285, 90.02062386080621
5.515065913371004, 89.64551366349077
5.822975517890775, 89.3645800689056
6.130885122410547, 89.17782307705069
6.438794726930325, 89.0381543865609
6.746704331450097, 88.9691181481188
7.0546139359698685, 88.85299360831156
7.362523540489647, 88.85458982191716
7.670433145009419, 88.85618603552277
7.97834274952919, 88.85778224912836
8.286252354048969, 88.8358343120514
8.59416195856874, 88.76679807360931
8.90207156308852, 88.74485013653232
9.20998116760829, 88.74644635013792
9.517890772128062, 88.74804256374351
9.825800376647841, 88.79672707871426
10.133709981167613, 88.75123499095471
10.441619585687384, 88.77637535524289
10.749529190207163, 88.73088326748335
11.057438794726934, 88.73247948108894
11.365348399246706, 88.73407569469454
11.673258003766485, 88.73567190830013
11.981167608286256, 88.73726812190574
12.289077212806028, 88.73886433551134
12.596986817325806, 88.74046054911693
12.904896421845578, 88.74205676272253
13.21280602636535, 88.74365297632812
13.520715630885128, 88.74524918993372
13.8286252354049, 88.74684540353933
14.136534839924678, 88.74844161714492
14.44444444444445, 88.75003783075051
14.752354048964222, 88.75163404435611
14.93196798493409, 88.89383007305476
